,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
43,8,6,2,1,0.2671884298324585,16,2147,0.27141690254211426,0.2702479362487793,0.26921701431274414,0.26772499084472656,0.2671360969543457,0.2670629024505615,0.26711010932922363,0.2669098377227783,0.2671358585357666,0.2672407627105713
44,8,6,3,0,0.15786504745483398,4,1440,0.15827512741088867,0.1578831672668457,0.15786218643188477,0.15755081176757812,0.15763306617736816,0.15762114524841309,0.1578679084777832,0.15806794166564941,0.15879201889038086,0.15768694877624512
45,8,6,3,1,0.11765742301940918,4,1024,0.11778092384338379,0.11771392822265625,0.1176149845123291,0.11744499206542969,0.1175229549407959,0.11769390106201172,0.11789679527282715,0.11773490905761719,0.11750292778015137,0.11762094497680664
46,8,6,4,0,0.2985494136810303,1,2616,0.2993941307067871,0.29926180839538574,0.29859209060668945,0.2984628677368164,0.29814767837524414,0.2985067367553711,0.29808807373046875,0.29834914207458496,0.2990729808807373,0.29863715171813965
47,8,6,4,1,0.022199153900146484,1,153,0.02223801612854004,0.022315025329589844,0.022291898727416992,0.022210121154785156,0.022139787673950195,0.02217411994934082,0.02220320701599121,0.02213287353515625,0.022195100784301758,0.022181272506713867
48,8,6,5,0,0.12348604202270508,6,1008,0.12395811080932617,0.12377023696899414,0.1237633228302002,0.12353706359863281,0.12343192100524902,0.12343502044677734,0.12354588508605957,0.12328004837036133,0.12330198287963867,0.12324309349060059
49,8,6,5,1,0.10091710090637207,6,774,0.10114908218383789,0.10090231895446777,0.10077476501464844,0.1008310317993164,0.10082888603210449,0.1008901596069336,0.10094094276428223,0.10103702545166016,0.1009831428527832,0.10093188285827637
50,8,7,1,0,0.31244540214538574,5,2734,0.31304192543029785,0.3128390312194824,0.31307387351989746,0.31199193000793457,0.31188392639160156,0.31177496910095215,0.31226611137390137,0.3119480609893799,0.3126246929168701,0.3131990432739258
51,8,7,1,1,0.2607419490814209,5,2142,0.26073384284973145,0.2605469226837158,0.26076531410217285,0.26075005531311035,0.2602548599243164,0.26050591468811035,0.26097726821899414,0.26082587242126465,0.26155805587768555,0.26046109199523926
52,8,7,2,0,0.3730905055999756,10,3296,0.3733980655670166,0.3733401298522949,0.37310791015625,0.37309789657592773,0.3724691867828369,0.37245821952819824,0.37308192253112793,0.3724708557128906,0.37308311462402344,0.3732020854949951
53,8,7,2,1,0.27501094341278076,10,2264,0.27501392364501953,0.2766408920288086,0.27522993087768555,0.2745211124420166,0.27477192878723145,0.2750840187072754,0.2749330997467041,0.275007963180542,0.2744719982147217,0.2755930423736572
54,8,7,3,0,0.5795248746871948,1260,5040,0.581165075302124,0.5807979106903076,0.5794589519500732,0.5801489353179932,0.5792851448059082,0.5794310569763184,0.57973313331604,0.5786011219024658,0.5795907974243164,0.5791540145874023
55,8,7,3,1,0.5456200838088989,1260,4500,0.5458312034606934,0.5441389083862305,0.5461380481719971,0.5451760292053223,0.5454659461975098,0.5453629493713379,0.5459723472595215,0.545382022857666,0.5461928844451904,0.5457742214202881
56,8,7,4,0,0.861101508140564,4032,8064,0.8626360893249512,0.8605456352233887,0.8611249923706055,0.8610780239105225,0.8618509769439697,0.8605632781982422,0.8608729839324951,0.8601460456848145,0.8616960048675537,0.8625671863555908
57,8,7,4,1,0.8756219148635864,4032,7944,0.8755350112915039,0.8745410442352295,0.8761417865753174,0.8762271404266357,0.8757731914520264,0.8744828701019287,0.8759269714355469,0.8740742206573486,0.875708818435669,0.8750791549682617
58,8,7,5,0,0.40522992610931396,13,3644,0.4052879810333252,0.40474700927734375,0.40462207794189453,0.40517187118530273,0.40551233291625977,0.40555906295776367,0.40556907653808594,0.4050869941711426,0.40483522415161133,0.4054720401763916
59,8,7,5,1,0.31574463844299316,13,2674,0.31313514709472656,0.313093900680542,0.3157191276550293,0.31577014923095703,0.3160369396209717,0.3148186206817627,0.3163948059082031,0.3161778450012207,0.31610703468322754,0.3146960735321045
