,0,1,2,3,4,5,6,7,8,9,10
116,11,7,5,0,27.593016147613525,3,178272,NULL,27.56025528907776,27.593016147613525,28.04089903831482
117,11,7,5,1,4.170444011688232,3,27024,1,4.206347942352295,4.170444011688232,4.150889873504639
118,11,7,5,2,1.1218340396881104,3,6095,1,1.1218340396881104,1.1218299865722656,1.1416120529174805
119,11,7,5,3,0.029834985733032227,3,3,1,0.029834985733032227,0.029863357543945312,0.02970600128173828
120,11,8,1,0,21.617247819900513,1,137760,NULL,21.67886209487915,21.58662223815918,21.617247819900513
121,11,8,1,1,2.4787440299987793,1,15840,6,2.4821012020111084,2.4787440299987793,2.4784369468688965
122,11,8,1,2,0.1974501609802246,1,1088,6,0.19796204566955566,0.1974501609802246,0.1973261833190918
123,11,8,1,3,0.1658618450164795,1,1,6,0.16666293144226074,0.1658618450164795,0.16581988334655762
124,11,8,2,0,21.808585166931152,18,145752,NULL,21.832595825195312,21.808585166931152,21.575968980789185
125,11,8,2,1,2.8894007205963135,18,19320,3,2.8894007205963135,2.900136947631836,2.872312068939209
126,11,8,2,2,3.529808282852173,18,19320,3,3.5231411457061768,3.529808282852173,3.536820888519287
127,11,8,2,3,0.2306969165802002,18,18,3,0.2306969165802002,0.23093700408935547,0.2285749912261963
128,11,8,3,0,20.81109309196472,94,138024,NULL,20.81109309196472,20.79333806037903,790.0858981609344
129,11,8,3,1,4.029874086380005,94,18240,0,4.029874086380005,2.679346799850464,73.5339560508728
130,11,8,3,2,20.94399404525757,94,18120,0,460.24248218536377,3.256066083908081,20.94399404525757
131,11,8,3,3,0.3332960605621338,94,94,0,0.33333706855773926,0.3332960605621338,0.3323972225189209
132,11,8,4,0,79.45069003105164,3,99948,NULL,79.45069003105164,1058.0984950065613,16.37303137779236
133,11,8,4,1,2.2453720569610596,3,13680,5,2.224295139312744,2.2453720569610596,121.2879798412323
134,11,8,4,2,0.22786474227905273,3,1280,5,0.22896909713745117,0.22786474227905273,0.22754788398742676
135,11,8,4,3,0.11538481712341309,3,3,5,0.11559796333312988,0.11538481712341309,0.11503911018371582
136,11,8,5,0,2178.361294031143,2,393980,NULL,854.0979378223419,2178.361294031143,4331.766450881958
137,11,8,5,1,10.716127872467041,2,70020,9,10.716127872467041,10.765481948852539,10.603446006774902
138,11,8,5,2,3.6408069133758545,2,19962,9,3.6408069133758545,3.6500799655914307,3.61606502532959
