,0,1,2,3,4,5,6,7,8,9
19,8,2,5,5,0.00563502311706543,14,14,0.005638837814331055,0.005616188049316406,0.00563502311706543
20,8,3,1,3,0.004518747329711914,2,33,0.004519939422607422,0.00449681282043457,0.004518747329711914
21,8,3,1,5,0.0023031234741210938,2,2,0.0023031234741210938,0.002288341522216797,0.002480030059814453
22,8,3,2,3,0.015261173248291016,4,127,0.015261173248291016,0.015183210372924805,0.015395164489746094
23,8,3,2,5,0.002682209014892578,4,4,0.0027360916137695312,0.002682209014892578,0.0026769638061523438
24,8,3,3,3,0.0037670135498046875,2,30,0.0037670135498046875,0.0037817955017089844,0.0037419795989990234
25,8,3,3,5,0.001764059066772461,2,2,0.0017750263214111328,0.0017609596252441406,0.001764059066772461
26,8,3,4,3,0.003186941146850586,1,24,0.003186941146850586,0.003170013427734375,0.003231048583984375
27,8,3,4,5,0.0020170211791992188,1,1,0.0022459030151367188,0.0020170211791992188,0.001949310302734375
28,8,3,5,3,0.006999969482421875,4,60,0.007027387619018555,0.006999969482421875,0.0069849491119384766
29,8,3,5,5,0.003674030303955078,4,4,0.003689289093017578,0.0036301612854003906,0.003674030303955078
30,8,4,1,3,0.0022211074829101562,1,15,0.002526998519897461,0.0022211074829101562,0.0022001266479492188
31,8,4,1,5,0.002214193344116211,1,1,0.002229928970336914,0.002214193344116211,0.002187013626098633
32,8,4,2,3,0.007036924362182617,4,52,0.006964206695556641,0.007036924362182617,0.0071680545806884766
33,8,4,2,5,0.002624988555908203,4,4,0.002624988555908203,0.0027878284454345703,0.002608776092529297
34,8,4,3,3,0.008092880249023438,2,60,0.008092880249023438,0.008095264434814453,0.008079290390014648
35,8,4,3,5,0.003627777099609375,2,2,0.003625154495239258,0.003627777099609375,0.003643035888671875
36,8,4,4,3,0.002850055694580078,3,23,0.0031261444091796875,0.002850055694580078,0.002794027328491211
37,8,4,4,5,0.002537965774536133,3,3,0.0025560855865478516,0.0025370121002197266,0.002537965774536133
38,8,4,5,3,0.0040929317474365234,11,31,0.00409388542175293,0.004083156585693359,0.0040929317474365234
39,8,4,5,5,0.005706071853637695,11,11,0.00568699836730957,0.005978107452392578,0.005706071853637695
40,8,5,1,3,0.0015511512756347656,2,11,0.0015957355499267578,0.0015511512756347656,0.0015499591827392578
41,8,5,1,5,0.0016248226165771484,2,2,0.0016388893127441406,0.0016248226165771484,0.0016219615936279297
42,8,5,2,3,0.0007841587066650391,2,5,0.0007989406585693359,0.0007841587066650391,0.0007817745208740234
43,8,5,2,5,0.003214120864868164,2,2,0.0032160282135009766,0.0031919479370117188,0.003214120864868164
44,8,5,3,3,0.00590205192565918,4,48,0.00590205192565918,0.005897045135498047,0.006047964096069336
45,8,5,3,5,0.00199127197265625,4,4,0.002031087875366211,0.00199127197265625,0.0019888877868652344
46,8,5,4,3,0.0005419254302978516,1,3,0.000560760498046875,0.0005311965942382812,0.0005419254302978516
47,8,5,4,5,0.0018939971923828125,1,1,0.0018939971923828125,0.0018978118896484375,0.0018622875213623047
48,8,5,5,3,0.001486063003540039,2,12,0.001516103744506836,0.001486063003540039,0.0014789104461669922
49,8,5,5,5,0.003612041473388672,2,2,0.003612041473388672,0.0036652088165283203,0.0036058425903320312
50,8,6,1,3,0.01904010772705078,1,142,0.019274234771728516,0.019017934799194336,0.01904010772705078
51,8,6,1,5,0.004304170608520508,1,1,0.004319906234741211,0.004304170608520508,0.00428009033203125
52,8,6,2,3,0.01380610466003418,20,98,0.013788223266601562,0.014010190963745117,0.01380610466003418
53,8,6,2,5,0.007298946380615234,20,20,0.007356882095336914,0.007298946380615234,0.007283926010131836
54,8,6,3,3,0.01663494110107422,1,124,0.01674175262451172,0.01663494110107422,0.01652812957763672
55,8,6,3,5,0.0024650096893310547,1,1,0.002490997314453125,0.0024650096893310547,0.002454042434692383
56,8,6,4,3,0.029343128204345703,2,226,0.029553890228271484,0.029343128204345703,0.029275894165039062
57,8,6,4,5,0.00716400146484375,2,2,0.007230281829833984,0.007143974304199219,0.00716400146484375
58,8,6,5,3,0.021797895431518555,8,184,0.021818876266479492,0.021797895431518555,0.021611928939819336
59,8,6,5,5,0.005223989486694336,8,8,0.005223989486694336,0.005246877670288086,0.0052220821380615234
60,8,7,1,3,0.04035806655883789,1,310,0.040496826171875,0.04035806655883789,0.04016613960266113
61,8,7,1,5,0.007237911224365234,1,1,0.007300853729248047,0.0072193145751953125,0.007237911224365234
62,8,7,2,3,0.0587007999420166,3,470,0.059230804443359375,0.0587007999420166,0.05858898162841797
63,8,7,2,5,0.005745887756347656,3,3,0.0057561397552490234,0.005745887756347656,0.0057218074798583984
64,8,7,3,3,0.008374929428100586,3,65,0.008374929428100586,0.00829005241394043,0.008695840835571289
65,8,7,3,5,0.006505250930786133,3,3,0.006495952606201172,0.006505250930786133,0.0065190792083740234
66,8,7,4,3,0.02707195281982422,6,198,0.027291297912597656,0.02707195281982422,0.02706599235534668
67,8,7,4,5,0.007261753082275391,6,6,0.007313966751098633,0.007261753082275391,0.007236957550048828
68,8,7,5,3,0.21962380409240723,2,1713,0.21962380409240723,0.21965527534484863,0.2192821502685547
69,8,7,5,5,0.011885881423950195,2,2,0.011885881423950195,0.01184391975402832,0.01209878921508789
