,0,1,2,3,4,5,6,7,8,9
41,8,6,1,1,0.19505715370178223,1,1542,0.19551825523376465,0.19505715370178223,0.1948542594909668
42,8,6,2,0,0.3643200397491455,16,3120,0.3643200397491455,0.3648340702056885,0.36382412910461426
43,8,6,2,1,0.27123188972473145,16,2147,0.27382493019104004,0.27123188972473145,0.2699871063232422
44,8,6,3,0,0.16045284271240234,4,1440,0.16054391860961914,0.16045284271240234,0.1600968837738037
45,8,6,3,1,0.1194310188293457,4,1024,0.1194310188293457,0.11957621574401855,0.11933302879333496
46,8,6,4,0,0.3044559955596924,1,2616,0.30443596839904785,0.3053102493286133,0.3044559955596924
47,8,6,4,1,0.022710084915161133,1,153,0.022531747817993164,0.02271580696105957,0.022710084915161133
48,8,6,5,0,0.12546372413635254,6,1008,0.12584590911865234,0.12529897689819336,0.12546372413635254
49,8,6,5,1,0.10245585441589355,6,774,0.10280823707580566,0.10239601135253906,0.10245585441589355
50,8,7,1,0,0.318317174911499,5,2734,0.3184490203857422,0.3178739547729492,0.318317174911499
51,8,7,1,1,0.2669241428375244,5,2142,0.2669241428375244,0.266279935836792,0.26695966720581055
52,8,7,2,0,0.38103389739990234,10,3296,0.38034915924072266,0.38164782524108887,0.38103389739990234
53,8,7,2,1,0.2808210849761963,10,2264,0.2808210849761963,0.28096580505371094,0.2798600196838379
54,8,7,3,0,0.5896050930023193,1260,5040,0.5908732414245605,0.5895719528198242,0.5896050930023193
55,8,7,3,1,0.5538139343261719,1260,4500,0.5547289848327637,0.553551197052002,0.5538139343261719
56,8,7,4,0,0.8775370121002197,4032,8064,0.8784677982330322,0.8770151138305664,0.8775370121002197
57,8,7,4,1,0.8915729522705078,4032,7944,0.8928792476654053,0.8903360366821289,0.8915729522705078
58,8,7,5,0,0.4126729965209961,13,3644,0.4126729965209961,0.41188621520996094,0.41268205642700195
59,8,7,5,1,0.318936824798584,13,2674,0.318936824798584,0.3192899227142334,0.31840014457702637
